fingerprint, ipaddr, port
BA81CE70A1CBE0950670FF230FE8700F1A49B011, 192.99.168.180, 9001
BA81CE70A1CBE0950670FF230FE8700F1A49B011, 2607:5300:201:3100::535e, 9001
BAA3A8CC5CBA813F16F9ED23DEB1D5D93CA2D4FF, 23.155.24.6, 9003
BAA3A8CC5CBA813F16F9ED23DEB1D5D93CA2D4FF, 2602:2e6:0:6::, 9003
BACFA38C79327D1AC018F7C8D777960D84C57C21, 145.239.81.58, 9001
BACFA38C79327D1AC018F7C8D777960D84C57C21, 2001:41d0:601:1100::41f0, 9001
BAD094053F37AB07020B0C7934CB8B9F5E83FB34, 159.69.152.157, 9001
BAD094053F37AB07020B0C7934CB8B9F5E83FB34, 2a01:4f8:1c1c:78a::1, 9001
BAE70B5A61B12A3D31DEE94E697AF1FDA9A9B82D, 70.19.40.203, 9002
BAEE9F1327B726939E6C05550D23850018344390, 91.132.146.206, 443
BAEE9F1327B726939E6C05550D23850018344390, 2a03:4000:37:4c:d4de:c1ff:fe31:7d1f, 443
BAF223E9DF62D3261F1675C6CFC4E5D50F15FA57, 62.171.137.169, 9001
BB07678C5045B9E00C5C7B65EE96B9637507B633, 195.154.168.209, 9600
BB29C40CF29AF5B2006A699D45D15334BDE2F082, 176.103.63.227, 443
BB41436AE501C20C5F4403BA25E8288FE924138A, 45.138.16.42, 8100
BB4BBDD4895E9481A8F16C311D22CC2BB7B1D6BF, 51.81.155.81, 9001
BB5630967607D8A8B6CA854AF954FE8372D1662A, 147.135.114.245, 9001
BB5630967607D8A8B6CA854AF954FE8372D1662A, 2604:2dc0:101:200::2d6, 9001
BB5FAE50BCE5B13C810CD17A931A0498E4681D41, 213.144.135.21, 443
BB5FAE50BCE5B13C810CD17A931A0498E4681D41, 2a02:168:6a16:1130::32:101, 443
BB63A6C12CCBFDAFD9966EFF8AC0C47653D2ED62, 83.136.106.96, 443
BB63A6C12CCBFDAFD9966EFF8AC0C47653D2ED62, 2a02:29e0:2:6:1:1:a133:c170, 443
BB65A6D47F77733966314ADDEB3CA56BA423F148, 181.215.32.131, 443
BB65A6D47F77733966314ADDEB3CA56BA423F148, 2a06:8184:1:39::a, 443
BB6E1A7AC8702EC624DFF9BB6DC4AF3097E57CA6, 213.252.245.153, 8080
BB6E1A7AC8702EC624DFF9BB6DC4AF3097E57CA6, 2a04:2180:0:1::35da:3bca, 8080
BB9C5D15BC3B77C8AF5CBC733F7E54553A1B7BD5, 162.251.166.210, 443
BBA3E79F9D70F8E566206C6C922512A6036C91AE, 45.92.70.100, 443
BBA3E79F9D70F8E566206C6C922512A6036C91AE, 2a03:90c0:1b5:ffff::4c:1, 443
BBA4AC0A7CC698E97926AF69CE9A58AC26523CF9, 2.58.52.163, 9004
BBBBBAD453263D786EC34AB68A06214288910345, 84.172.114.225, 9321
BBBBBAD453263D786EC34AB68A06214288910345, 2a00:6020:b2c5:d8c5:bbbb:bad4:5326:3d78, 443
BBCFC807F1318239214D9F318488A4428BA58709, 93.177.65.182, 443
BBD1A65652D52A0305CDC77F1E67C69DEDA434FB, 185.177.229.16, 1080
BBD1A65652D52A0305CDC77F1E67C69DEDA434FB, 2604:86c0:f001:d:33fe:98a:2984:b1b1, 1080
BBD1B1A22695396C75DFF338A8FF7A12804A607A, 178.162.194.210, 80
BBD943FD8A56CE56AFE49FA6142813D21AF11775, 173.232.195.137, 443
BBDA1965E784FCF083E8ECAFC7892D88BD0FCDC1, 173.52.94.197, 9008
BBDDD774F78D5271561847C9DB35444C513BCABA, 173.52.94.197, 9003
BBE7673D06CCDF2CAB830D33D2AF3E31A1DD7482, 2.58.56.43, 8100
BBEAFF24A9D3406DCC95484DEB3B7DDF98A99980, 87.236.199.239, 444
BBF5BE121168DFACB6CAE43C807E19732C20E264, 15.204.14.102, 443
BBF5BE121168DFACB6CAE43C807E19732C20E264, 2604:2dc0:202:300::cd0, 53
BC06A4AE847DDC23FD63082E388BB30924DAB4B6, 185.220.101.62, 10062
BC06A4AE847DDC23FD63082E388BB30924DAB4B6, 2a0b:f4c2:2::62, 10062
BC080AC0D2F757863F3E3F148C268E5C8584E8AF, 199.195.253.180, 9100
BC080AC0D2F757863F3E3F148C268E5C8584E8AF, 2605:6400:10:984:41e7:4ad6:a11e:cdcc, 9100
BC7BBFBBF4AE5469405591D28BF3EF8071B0F32E, 152.89.92.206, 443
BC926F8C1F14E5DC827FE451BC1899B94B61D27E, 107.189.4.12, 9100
BC926F8C1F14E5DC827FE451BC1899B94B61D27E, 2605:6400:30:f51a:f826:ecfc:47b6:92a9, 9100
BCB384E56B25DD7E839BD2EAB48EBD6F20BF4BD5, 79.133.56.51, 13337
BCC3D533825ED44E3F95102F0E3277E5CBEBCCA1, 5.255.98.186, 80
BCC3D533825ED44E3F95102F0E3277E5CBEBCCA1, 2a04:52c0:103:f7cb::1, 80
BCD8EAAE60DE05131C2ED3D5CDC8D9F9EDE61C30, 45.141.215.95, 7430
BCDEF3EC61BC4DA1A648B3D489AA567A53572784, 147.135.110.109, 443
BCDEF3EC61BC4DA1A648B3D489AA567A53572784, 2604:2dc0:202:300::cd0, 21
BCEDF6C193AA687AE471B8A22EBF6BC57C2D285E, 198.96.155.3, 5001
BCEF908195805E03E92CCFE669C48738E556B9C5, 65.108.231.17, 9001
BCEF908195805E03E92CCFE669C48738E556B9C5, 2a01:4f9:1a:f510:0:d0d0:15:dead, 9001
BCF55F865EE6EF17E25EFEAF851BC429F190B85D, 195.176.3.23, 443
BCF55F865EE6EF17E25EFEAF851BC429F190B85D, 2001:620:20d0::23, 443
BD020D8EDB355C537199420AAF2649FA04536C9A, 167.86.127.130, 443
BD020D8EDB355C537199420AAF2649FA04536C9A, 2a02:c207:3004:406::1, 443
BD13AC6EBC787816C78A30B51836FF1B48FB7D40, 82.67.11.128, 443
BD20662685D281F5322EA06F2499D8A5C7218432, 94.103.124.98, 9300
BD20662685D281F5322EA06F2499D8A5C7218432, 2a05:b0c7:67bb::1, 9300
BD2A34ADE4E603A272FAAD23AEF389801BB223BB, 185.220.101.210, 8443
BD2A34ADE4E603A272FAAD23AEF389801BB223BB, 2a0b:f4c2:2:1::210, 8443
BD671FCE40B9D7BDC44A0F187F1DA17D33A4888D, 185.216.35.222, 9001
BD815C93E9D87FFB32206C3540BD8559003D3325, 50.230.231.84, 80
BD815C93E9D87FFB32206C3540BD8559003D3325, 2001:559:327:231::84, 80
BDB975EFCBE795D8964A0A5C41ADDAFE00B873CC, 45.141.215.56, 8100
BDD003B8B9CFC66BF868D3AE6805B8409684470A, 172.232.24.166, 443
BDD003B8B9CFC66BF868D3AE6805B8409684470A, 2600:3c06::f03c:93ff:fe6e:ecf2, 443
BDD09D5DB782B6023791DBFFD46F100B1F023ABB, 198.98.59.102, 443
BE06284371FD903154A683D6C501FF1978C1FA1E, 178.32.139.118, 9001
BE0ABF48A57031C9AFBC49B1F18D9B62B411E5E0, 65.108.129.218, 9993
BE0ABF48A57031C9AFBC49B1F18D9B62B411E5E0, 2a01:4f9:6b:19a2::2, 9993
BE1114D1B41895C2D67C5962CE356AE689CE0CD1, 135.148.54.106, 443
BE443DE37BF731829D16D5EB5A16E3CE3A0B8569, 50.118.225.160, 8443
BE443DE37BF731829D16D5EB5A16E3CE3A0B8569, 2a0f:ca80:1337::acea:135a, 8443
BE4876832CF0B68C14044718BA03563D69C87946, 163.5.121.253, 9600
BE4876832CF0B68C14044718BA03563D69C87946, 2a04:ecc0:8:a8:4567:906:0:1, 9600
BE520F7DE66EE43754B4E3C72E7031D591FF0257, 171.25.193.77, 444
BE520F7DE66EE43754B4E3C72E7031D591FF0257, 2001:67c:289c:4::77, 444
BE696B56A16F7A54CB09E1A609C1613E24F24F2E, 185.220.101.89, 9100
BE696B56A16F7A54CB09E1A609C1613E24F24F2E, 2a0b:f4c2:3::89, 9100
BE9EECDBA47C16B8F687164D8F7E28620E0410D1, 64.31.10.6, 9000
BEC5DA93729F8ACA043228F057058A90C327AAA3, 51.89.106.29, 8080
BECEA9C77DB7369F12ADFCB265A3EDA14AA320A3, 158.220.81.45, 443
BECEA9C77DB7369F12ADFCB265A3EDA14AA320A3, 2a02:c204:2158:6684::1, 443
BEE071E521A47C740C9F6184FEBCF78BFF5F1275, 185.220.101.34, 10034
BEE071E521A47C740C9F6184FEBCF78BFF5F1275, 2a0b:f4c2:2::34, 10034
BEEE1C835E2954E74A407CDFFA124F00C2F2505B, 188.40.142.18, 9001
BEEE1C835E2954E74A407CDFFA124F00C2F2505B, 2a01:4f8:221:b52:fcfd:ff:fe00:ec09, 9001
BF155CD2E38AA2306B72D789C1952C8373C490E8, 144.168.44.18, 443
BF15A4AF61C30387FB3C0A9AFA686D47D8843895, 45.141.215.110, 9000
BF1B662D1DA4E55F700C130AC58574B47FB7EB8E, 195.176.3.19, 8443
BF1B662D1DA4E55F700C130AC58574B47FB7EB8E, 2001:620:20d0::19, 8443
BF388C3E6D4CDF7297FB4DC0938CB35023A7396D, 94.130.132.10, 9066
BF50E09EED25B82861CF95E1AAA42DCFEF53E5D1, 213.113.1.191, 6881
BF54EE3193751481579BA7CC7D8E1DF0A01AFB30, 18.18.82.18, 9001
BF8021D2EC8A8DC724D35D9590F9FEF251F006D9, 107.189.12.3, 9100
BF8021D2EC8A8DC724D35D9590F9FEF251F006D9, 2605:6400:30:eb71:51b7:4869:7579:3aa1, 9100
BF93594384A02DE7689C4FD821E2638DA2CD4792, 95.153.32.22, 9001
BF97C394AF95539C421FB2933AEC4CCC54D590A6, 147.135.15.220, 443
BF97C394AF95539C421FB2933AEC4CCC54D590A6, 2604:2dc0:100:3dc::1, 443
BF98FA73B6D809424381454804D7D50EC1D54306, 94.142.244.16, 443
BF98FA73B6D809424381454804D7D50EC1D54306, 2a02:898:218::1, 443
BFC1305C8B37E5161C2E37135DF2D4E53CC38ACE, 188.68.46.164, 443
BFC1305C8B37E5161C2E37135DF2D4E53CC38ACE, 2a03:4000:22:62::2, 443
BFC4044119080D8BEE70218978EE83C3FC16AE7A, 78.46.123.26, 8443
BFC4044119080D8BEE70218978EE83C3FC16AE7A, 2a01:4f8:190:62d9::2, 8443
BFC6E7F298D581344DFCE95BB7EE9EDE1FC0745B, 163.172.182.26, 443
BFC6E7F298D581344DFCE95BB7EE9EDE1FC0745B, 2001:bc8:654:1c11::1, 443
BFD6FBF3D405DCE67704D54D8DC46986CF75FC55, 213.202.223.75, 9001
BFF8AE91EA09B2207432CA4C60E449F3516E7C3D, 45.12.3.80, 443
C00C926124C9DCC6647964931B56BD874B931E8D, 38.154.239.242, 443
C02037907D83C9710E3D039ADB4830E1E1F0B980, 50.230.231.85, 8080
C02037907D83C9710E3D039ADB4830E1E1F0B980, 2001:559:327:231::85, 8080
C03BAA3238792C65EEECCB9791C543164F23AB91, 164.132.172.209, 9001
C03BAA3238792C65EEECCB9791C543164F23AB91, 2001:41d0:1008:20d1::1, 9001
C0539721B4E184B890F17C35CAA35D867148C435, 45.147.7.119, 443
C0539721B4E184B890F17C35CAA35D867148C435, 2a12:de40:21:ec4f::, 443
C05DCC87D7667D08EE4370D6CDB8CBEB6E0B4313, 78.142.18.219, 8443
C067D4BD133751C9731165E85A2D95AEA72DE6DB, 194.26.192.64, 8430
C077CE0ECBA0AB9B58410777CE16CF9B5F875BAE, 23.142.248.63, 666
C077CE0ECBA0AB9B58410777CE16CF9B5F875BAE, 2602:291:69::63, 666
C07DCA0B231BE0554AB4D574AC057C7572BD6EF0, 185.232.68.32, 9001
C07DCA0B231BE0554AB4D574AC057C7572BD6EF0, 2a03:4000:4e:c87::1, 9001
C089F3757E719AB5D420FD6AD38B5A1C4568F6CD, 94.103.124.90, 9100
C089F3757E719AB5D420FD6AD38B5A1C4568F6CD, 2a05:b0c7:6c28::1, 9100
C0916071FA0D0B4FA357D19D09C5A7EA6722DB7A, 172.232.184.34, 443
C0916071FA0D0B4FA357D19D09C5A7EA6722DB7A, 2600:3c0a::f03c:93ff:fe6e:eccf, 443
C09DFF947C9ED5C479B371C3BCAE7FF7D573F98C, 185.181.61.142, 443
C09DFF947C9ED5C479B371C3BCAE7FF7D573F98C, 2a03:94e0:ffff:185:181:61:0:142, 443
C0AEABA1B55519FE5384AA44D0312BE98216DA71, 185.220.100.242, 9000
C0AEABA1B55519FE5384AA44D0312BE98216DA71, 2a0b:f4c0:16c:14::1, 9000
C0C300BC2E84A503D4F51A6AD63B3F6BF3E112C2, 185.129.61.2, 443
C0C300BC2E84A503D4F51A6AD63B3F6BF3E112C2, 2001:67c:89c:702:1ce:1ce:babe:2, 443
C0C4F339046EB824999F711D178472FDF53BE7F5, 132.248.241.5, 9101
C0C8864A37FA681EC6770DDCBCFFEFFFE854C924, 15.204.141.14, 443
C0D7851214641208B8FB48183D9C53E513732968, 185.56.107.25, 443
C0D7851214641208B8FB48183D9C53E513732968, 2a00:7fc0:8001:2::7, 443
C0E4C6914B7C008D550E739D80BF2C3F51C909B2, 85.209.49.222, 443
C0E4C6914B7C008D550E739D80BF2C3F51C909B2, 2a03:4000:41:134:9886:21ff:fed8:1355, 443
C0E7334A181184ABD07698D04ADC19E15E3EE184, 185.220.100.244, 9000
C0E7334A181184ABD07698D04ADC19E15E3EE184, 2a0b:f4c0:16c:12::1, 9000
C0F05AF3B4347631F92200B2DB987B5B73AC71C9, 89.150.140.164, 9001
C0F05AF3B4347631F92200B2DB987B5B73AC71C9, 2a05:f6c7:8321::160, 9001
C111AC86B3719F0A2FB6254725CB5A7A62C9B451, 162.55.134.240, 9001
C111AC86B3719F0A2FB6254725CB5A7A62C9B451, 2a01:4f8:271:60cf:1::5, 9001
C130A0D8C18222E6A108D65CDB89F8FB3F29BC3D, 31.42.186.165, 9001
C1323A97DFCC9E4FB908D3198C2ADCFEBA4F5A6A, 171.25.193.78, 81
C1323A97DFCC9E4FB908D3198C2ADCFEBA4F5A6A, 2001:67c:289c:4::78, 81
C13FBE4703EEDC82FEF5C2EDE9050E41003D2EB6, 95.164.46.204, 9001
C14848DB44279B198240EE0EAFBDD66CD0EE094D, 65.109.0.210, 443
C14848DB44279B198240EE0EAFBDD66CD0EE094D, 2a01:4f9:c012:6094::1, 443
C171B79FF282D3394129D66D83AFEA85548138D1, 185.244.129.163, 9001
C18757E0193FE45E25E85B62CBC4E22A72FBF879, 194.164.22.145, 9001
C18757E0193FE45E25E85B62CBC4E22A72FBF879, 2a00:da00:f21f:7200::1, 9001
C197D9FA1E2B629A5DD82D26861C03DA17BD469F, 87.98.243.204, 9000
C1D4B670E8A6E614003DE75CECCD35ABE7C3997D, 195.230.23.248, 9001
C1DCC470C80F6D702C5ED11515936444BD3A0255, 86.86.173.62, 15020
C1F9375437CAA5C5BF1AA4C8E78107BF61883FD5, 37.48.90.84, 9001
C218A910CEF43EF5E4B9FC9F2026A7DA3958D9F4, 185.220.101.46, 10046
C218A910CEF43EF5E4B9FC9F2026A7DA3958D9F4, 2a0b:f4c2:2::46, 10046
C22F711B9F0C22AB2D64B1A49152C8DFA920951C, 62.210.97.21, 8080
C2808CAC0896D0AC4EFAAD4ECD467FE245CCFDF7, 104.244.79.50, 9100
C2808CAC0896D0AC4EFAAD4ECD467FE245CCFDF7, 2605:6400:30:f08c:45b7:4a99:a154:694e, 9100
C28363EA6BA475D5E0A5EFB35BA8CA2A38A9ECE4, 172.93.102.139, 443
C297E83A2AB975D2F36B8E1FDF8F38EDF3EFC25F, 2.57.122.246, 9300
C29FEF6A405E730DE07EC74CCF0623D95F0D3A4E, 185.241.208.206, 9000
C2A662075BAA03AE081AED49169E1CEFF7FCF83D, 87.121.69.168, 443
C2B45199FC6F98E21BFAFE0833348F288FA337E3, 51.15.39.65, 9001
C2D791AF74FE106EE46B58BB8749E0616CEA102B, 107.140.222.107, 9001
C2FB7025B740EB376CD8A84E9692E80C66EC8880, 198.72.127.222, 9001
C300E4E60EB8A73ED017540B36A3C6CEEBBCD2A9, 172.245.106.179, 9001
C300E4E60EB8A73ED017540B36A3C6CEEBBCD2A9, 2001:470:1f07:8b9::f7ae, 9001
C30EB051B7838234794CCD3F309123AA0A1FC968, 185.220.101.167, 11167
C30EB051B7838234794CCD3F309123AA0A1FC968, 2a0b:f4c2:1::167, 11167
C3233B1747A970F7043F090409F5893A9064EDE1, 209.141.51.30, 443
C3233B1747A970F7043F090409F5893A9064EDE1, 2605:6400:20:2417::69, 443
C32905D18F2B0A104B039A10ED41C3D0C0BDF03A, 185.220.101.36, 10136
C32905D18F2B0A104B039A10ED41C3D0C0BDF03A, 2a0b:f4c2:2::36, 10136
C3389AB2CDC731B5D134B9E9415A024F28E660EC, 94.242.53.228, 443
C3389AB2CDC731B5D134B9E9415A024F28E660EC, 2a00:1838:37:380::57da, 443
C34AD7C63192F710D72D5CFD7B810C34C944C03C, 109.251.55.19, 9443
C34AD7C63192F710D72D5CFD7B810C34C944C03C, 2a01:d0:fc27:0:dea6:32ff:fe44:be84, 9443
C361B532AD3BBBCF020654151E5F23320D8F8812, 185.220.101.130, 11130
C361B532AD3BBBCF020654151E5F23320D8F8812, 2a0b:f4c2:1::130, 1130
C361E91AD631C74BF108D212B630EBEF9B61DB47, 78.142.18.219, 443
C366391E67A29CE959A15193D0CF2F9ED94F3578, 216.197.207.48, 9001
C36C76992198329C0D8F34E01D092BF2ACE0B6B0, 87.118.122.51, 444
C36C76992198329C0D8F34E01D092BF2ACE0B6B0, 2001:1b60:3:239:1003:106:0:1, 444
C39FD540D269C227401F19F99A3273500E25D8B5, 129.153.215.190, 443
C3AACDE1671FF475D872683359777B082C1C77E6, 80.67.167.81, 19006
C3AACDE1671FF475D872683359777B082C1C77E6, 2a0e:e701:1198::1, 19006
C3ACB0492A644E27A549BC3CDF3B7A129186E3BF, 95.216.3.171, 9001
C3ACB0492A644E27A549BC3CDF3B7A129186E3BF, 2a01:4f9:2a:3d4::2, 9001
C3E604792C653FAE36EDC2B777371D325691F67B, 94.140.115.63, 9001
C3F7F3E1E32A64B22B2F0734E7C7A312F993D102, 65.108.136.183, 443
C3F7F3E1E32A64B22B2F0734E7C7A312F993D102, 2a01:4f9:6b:3408::4, 443
C3FC37A6194FDD70531A0E46CE198441DFAA992D, 89.34.18.151, 9001
C4027208ED2D654C1328C1C3F49688F5343E7917, 85.204.116.211, 9010
C4027208ED2D654C1328C1C3F49688F5343E7917, 2a02:13f0:8100:6:205:ce4a:e2d2:1, 9010
C40CE018CFEB706547271844BEE4710B5D3A7A0C, 185.162.251.122, 9001
C40CE018CFEB706547271844BEE4710B5D3A7A0C, 2a03:4000:1a:5dc:242e:cbff:fe4d:cb31, 9001
C42C51EFC275C45EF94CF810E02BA737FD99F7FA, 194.5.250.250, 443
C43827BB94B59CE61987310F80A035C5AB9DF002, 78.46.193.215, 9001
C43827BB94B59CE61987310F80A035C5AB9DF002, 2a01:4f8:c17:71fa::1, 9001
C43A429A1464FFB31D62E610968558C4A08FF0C4, 144.48.81.150, 443
C43A429A1464FFB31D62E610968558C4A08FF0C4, 2a06:8184:1:63::a, 443
C44070B2E3C60D8B3F7798391D5C1F040ADD81D4, 78.47.209.123, 222
C4587843FDCFACF6AE45469A1E97743E6D0AB724, 2.58.95.31, 9200
C45FE5C41ACC37E4EA4687FFC54A74F124739DAF, 144.76.166.141, 9002
C45FE5C41ACC37E4EA4687FFC54A74F124739DAF, 2a01:4f8:200:428c::2, 9002
C46548D44C0CA5855C175CE26F5817D38F833C9F, 135.148.149.23, 443
C46548D44C0CA5855C175CE26F5817D38F833C9F, 2604:2dc0:101:200::b63, 443
C466C9A19383475DB34E20EFDD7512786077B75E, 185.32.222.237, 8444
C466C9A19383475DB34E20EFDD7512786077B75E, 2a0b:ee80:e:fefe::40, 8444
C472E6EEAA0669324EF53C70BE22AE0DF79931DE, 69.42.221.142, 9002
C4832C6750B8BDDEF40615B84A8880B6B5A07BCF, 45.141.215.90, 110
C4A67D45ABB1806E13C1F4B4C83FE4B22E2B8A51, 50.118.225.161, 443
C4A67D45ABB1806E13C1F4B4C83FE4B22E2B8A51, 2a0f:ca80:1337::9969:dc10, 443
C4AD03D01F7A6C29045B9F1034237B40D1384E66, 65.109.67.182, 8080
C4AD03D01F7A6C29045B9F1034237B40D1384E66, 2a01:4f9:5a:442b::4, 8080
C4BDBFD1049EE1D4F6977C42485F94CD5F97BA92, 95.216.12.30, 8000
C4BDBFD1049EE1D4F6977C42485F94CD5F97BA92, 2a01:4f9:2a:c5c::2, 8000
C4C51BE9F087097E14564E05D90E5649CAF09B98, 171.25.193.235, 80
C4C51BE9F087097E14564E05D90E5649CAF09B98, 2001:67c:289c:2::235, 80
C4C939B697C77AC9884AD313D882BF17759F6C0B, 185.219.142.126, 443
C4C939B697C77AC9884AD313D882BF17759F6C0B, 2a02:c204:2155:8687::1, 443
C4CE54BF7CF355433FF6E9D80240070F65B6B96E, 185.220.101.52, 10052
C4CE54BF7CF355433FF6E9D80240070F65B6B96E, 2a0b:f4c2:2::52, 10052
C4ECFD56A447F7F32907683873A28287EA3A1E06, 188.165.200.97, 9001
C4ECFD56A447F7F32907683873A28287EA3A1E06, 2001:41d0:2:9161::1, 9001
C513C48F334E65774B6C5B7F45E2BA66AF7BC1DB, 45.138.16.240, 8100
C51579E3A6611562DDF28FC67CCD16EE5E05717F, 192.42.116.212, 9000
C51579E3A6611562DDF28FC67CCD16EE5E05717F, 2001:67c:6ec:203:192:42:116:212, 9000
C520B551D503E2694E1F32C8AED3D716FCC22BFA, 185.243.218.89, 443
C520B551D503E2694E1F32C8AED3D716FCC22BFA, 2a03:94e0:ffff:185:243:218:0:89, 443
C5255FF799F06167F04C088AC5E04556F42FBED8, 194.163.178.164, 443
C5255FF799F06167F04C088AC5E04556F42FBED8, 2a02:c206:2155:8418::1, 443
C528B22D4BA220639F9DCE86A50BB98BDD2FCFB9, 185.241.208.206, 9100
C5468734B56B5806AA076EC61CD00822534C24B0, 185.207.107.130, 9100
C5468734B56B5806AA076EC61CD00822534C24B0, 2a03:4000:1e:81:c835:7dff:fe90:3ed5, 9100
C54AB7F3CCAB01BAF61A6F7337AE1F60D8BB940D, 37.221.195.103, 9001
C54AB7F3CCAB01BAF61A6F7337AE1F60D8BB940D, 2a03:4000:8:61b:85e:b6ff:fefa:8752, 9001
C56929A52A4BF66E146794187BFD592491B565F9, 54.38.241.3, 8443
C56929A52A4BF66E146794187BFD592491B565F9, 2001:41d0:305:2100::a53, 8443
C56E98E934EDB5EEFA9322D5D4818E09325F7A80, 92.205.17.93, 443
C573D95F865946398F8F55E6886244A5D2B8BD6C, 45.138.16.42, 9000
C57E97EB23151034E658952F1576DD7295C590BF, 45.158.77.29, 9100
C57E97EB23151034E658952F1576DD7295C590BF, 2a04:ecc0:8:a8:4567:491:0:1, 9100
C59E079437340E3AD14E6785C0A91A5B6F328566, 204.85.191.9, 443
C5A453FE63346414B280C2B16E59E3B281803DC1, 51.159.176.184, 443
C5A453FE63346414B280C2B16E59E3B281803DC1, 2001:bc8:1210:1249:dc00:ff:fe34:c8c9, 443
C5A61107E8646F7B6B975CC696B932DB4CE06E18, 212.114.16.232, 9001
C5A61107E8646F7B6B975CC696B932DB4CE06E18, 2a05:6e02:10c3:2810:be24:11ff:fe24:b382, 9001
C5AAA0D812D5C306638D40DFBA5A948EBAF977A2, 92.205.129.7, 443
C5AAA0D812D5C306638D40DFBA5A948EBAF977A2, 2a00:1169:112:5df0::, 443
C5B5871594E1E656CC87C1B9C3EE2BAD8258F7B7, 148.113.162.135, 9001
C5B8FBC0237F4A04F2055128F257DFF6E9C145B7, 81.7.10.19, 1080
C5B8FBC0237F4A04F2055128F257DFF6E9C145B7, 2a02:180:6:1::588, 1080
C5BF27560E4B007365FBA96D32F9E74614218C8E, 104.238.167.111, 443
C5CFC43FED537819DDE924CD442F74C7482E711C, 23.83.135.225, 9000
C5E136F09CB3599DEF2709393152331EDD6D690E, 95.217.199.55, 443
C5E136F09CB3599DEF2709393152331EDD6D690E, 2a01:4f9:4a:42a4::2, 443
C5EA3272D9EB9D98E74F45385DD552A47B0646F3, 51.79.71.20, 3304
C5EBA724E2D19214E9D62A47CF4C3FB2DB946199, 93.95.230.245, 443
C5EFF0D9868DFB917032293FC883F7679821D245, 5.181.158.232, 443
C5F03E7A798CA237E7BDD44091BEFE35F2F59AE1, 87.236.197.123, 80
C61D1BE7A434A57C60A67B98FC90A5551DFDE6F8, 185.103.110.86, 9001
C623F97858DDC20DC80098260DFDF053C63131C9, 188.68.49.235, 9000
C623F97858DDC20DC80098260DFDF053C63131C9, 2a03:4000:6:d042:5440:88ff:fedd:4ae5, 9000
C64EB4553AA308D8FBC314D73B44178E4CB11C35, 148.251.183.205, 8080
C64EB4553AA308D8FBC314D73B44178E4CB11C35, 2a01:4f8:211:cc::2, 8080
C65B9A80EA5C6FA32251EAAFA691DF6DC9FAADE1, 45.141.215.167, 9000
C674B4C2321EC133930A99CDAD97B46A70449F2F, 193.26.115.61, 7100
C6763FBA664E0A4CE434850FAAFA59A6B9C63478, 108.181.27.205, 9001
C6763FBA664E0A4CE434850FAAFA59A6B9C63478, 2604:6600:0:42::2, 9001
C683052FD8BACF5230103F794E9694BEED1ED0B4, 37.218.245.79, 443
C683052FD8BACF5230103F794E9694BEED1ED0B4, 2a00:c6c0:0:154:5::10, 443
C68B9AB4CB7581B967B369484E9259F6EEA47A09, 85.215.181.200, 9000
C68B9AB4CB7581B967B369484E9259F6EEA47A09, 2a01:239:227:1b00::1, 9000
C6B6F625CF68D3884D5895E0C7A399ECF0C04CA8, 109.104.155.20, 9006
C6BAD2390A255AA204827E6639201CDD38A51296, 91.177.21.75, 9001
C6C2F339836E2A1EFF64B9DAFCB00C1A0D48D5C7, 94.23.150.210, 9001
C6CA977DCA63F7808F6300CCB985FB722AD499B0, 99.106.143.239, 9001
C6CE3F7496511C1D75C625D2CF8F2967408AE53B, 85.120.227.103, 443
C6D882ED250CE7101CFB680249E24AEDF66F6227, 193.26.115.43, 8100
C6E3910CBADCA6D2D7E932AB31A038EDD6A6FB79, 185.4.134.104, 9001
C6EBD3F26064CDA0CB4C81BC5544538F5E615C0B, 85.214.165.61, 9001
C6ECCF2AC13921242526AE9444613DD3E7595DA2, 89.58.45.45, 443
C6ECCF2AC13921242526AE9444613DD3E7595DA2, 2a03:4000:67:d1a:c44b:31ff:fea5:7443, 443
C7059B17CFC7ADC92EC1625139B0BCCDD5737242, 143.47.179.12, 443
C7059B17CFC7ADC92EC1625139B0BCCDD5737242, 2603:c022:c004:c4ff:a1dc:af91:6b4f:994b, 443
C7106F0C6A7CF0F592CBAFF7C79BD81153B1B5F5, 185.220.101.207, 8443
C7106F0C6A7CF0F592CBAFF7C79BD81153B1B5F5, 2a0b:f4c2:2:1::207, 8443
C71784391F1DA256250C03F7ACBD4801D0344BB3, 45.141.215.62, 9000
C72A5061DD5EB229CDF16BADA740943EEAEEFE51, 136.37.102.111, 9901
C746FE39C3592C470ADD8965A0FCBF5DC7EFF091, 185.220.101.145, 11145
C746FE39C3592C470ADD8965A0FCBF5DC7EFF091, 2a0b:f4c2:1::145, 11145
C7643EF0BC0E452C293534D6429D1D7937776483, 108.51.46.7, 9001
C766F7B7D5AE8210221C675838E7A796E9573A80, 51.210.148.166, 9001
C766F7B7D5AE8210221C675838E7A796E9573A80, 2001:41d0:304:200::632f, 9001
C7735FB0369094ED6351130E81F3DFED25D67F8B, 5.45.98.188, 443
C7735FB0369094ED6351130E81F3DFED25D67F8B, 2a03:4000:5:613:9872:48ff:fede:289d, 443
C7776E8E31D5D9AF733D1110999CC593FDFB8477, 132.145.168.170, 1337
C7790150FA3B4E0A9B2C5C021B8F0722AD993DF7, 5.253.84.166, 9001
